sample_token,annotation_token,instance_token,scene,timestamp,category,range_m,azimuth_deg,margin_m,radar_points,lidar_points
62,62:0,RoadObstruction:1,scene_28_12,3172315028,RoadObstruction-Barrel,248.73436669519106,6.2769061747935,0.0,0,0
62,62:0,RoadObstruction:1,scene_28_12,3172315028,RoadObstruction-Barrel,248.73436669519106,6.2769061747935,0.5,0,6
62,62:1,RoadObstruction:2,scene_28_12,3172315028,RoadObstruction-Barrel,241.36528310944323,6.482782288630828,0.0,0,0
62,62:1,RoadObstruction:2,scene_28_12,3172315028,RoadObstruction-Barrel,241.36528310944323,6.482782288630828,0.5,0,3
62,62:2,TrafficSign:1,scene_28_12,3172315028,TrafficSign,109.1063335166534,-4.7773035610468435,0.0,0,0
62,62:2,TrafficSign:1,scene_28_12,3172315028,TrafficSign,109.1063335166534,-4.7773035610468435,0.5,0,7
62,62:3,TrafficSign:13,scene_28_12,3172315028,TrafficSign,269.9334129601335,13.147120772779665,0.0,0,0
62,62:3,TrafficSign:13,scene_28_12,3172315028,TrafficSign,269.9334129601335,13.147120772779665,0.5,0,2
62,62:4,TrafficSign:15,scene_28_12,3172315028,TrafficSign,138.10875807455486,-13.04908576232375,0.0,0,9
62,62:4,TrafficSign:15,scene_28_12,3172315028,TrafficSign,138.10875807455486,-13.04908576232375,0.5,0,30
62,62:5,TrafficSign:16,scene_28_12,3172315028,TrafficSign,129.41432518802978,-18.92578738386851,0.0,0,0
62,62:5,TrafficSign:16,scene_28_12,3172315028,TrafficSign,129.41432518802978,-18.92578738386851,0.5,0,0
62,62:6,TrafficSign:17,scene_28_12,3172315028,TrafficSign,133.52607099710457,-25.702514791227905,0.0,0,0
62,62:6,TrafficSign:17,scene_28_12,3172315028,TrafficSign,133.52607099710457,-25.702514791227905,0.5,0,0
62,62:7,TrafficSign:2,scene_28_12,3172315028,TrafficSign,26.505301178901995,-162.1082059620563,0.0,0,32
62,62:7,TrafficSign:2,scene_28_12,3172315028,TrafficSign,26.505301178901995,-162.1082059620563,0.5,0,759
