sample_token,annotation_token,instance_token,scene,timestamp,category,range_m,azimuth_deg,margin_m,radar_points,lidar_points
61,61:0,RoadDebris:1,scene_28_24,3102132486,RoadDebris,36.55729661174679,135.0420903099199,0.0,0,875
61,61:0,RoadDebris:1,scene_28_24,3102132486,RoadDebris,36.55729661174679,135.0420903099199,0.5,3,1132
61,61:1,RoadDebris:2,scene_28_24,3102132486,RoadDebris,37.851518683782864,131.3589395394737,0.0,1,1133
61,61:1,RoadDebris:2,scene_28_24,3102132486,RoadDebris,37.851518683782864,131.3589395394737,0.5,1,1642
61,61:2,RoadObstruction:1,scene_28_24,3102132486,RoadObstruction-Cone,43.37647103609952,116.6810388707475,0.0,0,9
61,61:2,RoadObstruction:1,scene_28_24,3102132486,RoadObstruction-Cone,43.37647103609952,116.6810388707475,0.5,2,239
61,61:3,RoadObstruction:13,scene_28_24,3102132486,RoadObstruction-Cone,19.77837636549099,-60.24260012998437,0.0,0,39
61,61:3,RoadObstruction:13,scene_28_24,3102132486,RoadObstruction-Cone,19.77837636549099,-60.24260012998437,0.5,0,659
61,61:4,RoadObstruction:3,scene_28_24,3102132486,RoadObstruction-Cone,18.477802944837645,-54.93414228707405,0.0,0,2
61,61:4,RoadObstruction:3,scene_28_24,3102132486,RoadObstruction-Cone,18.477802944837645,-54.93414228707405,0.5,0,189
61,61:5,Vehicle:1,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,20.88556595233805,18.188517823209324,0.0,35,21573
61,61:5,Vehicle:1,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,20.88556595233805,18.188517823209324,0.5,39,42975
61,61:6,Vehicle:10,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,40.768718376072876,90.6333915541187,0.0,2,1844
61,61:6,Vehicle:10,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,40.768718376072876,90.6333915541187,0.5,6,4619
61,61:7,Vehicle:11,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,42.55766779542793,95.33854009255566,0.0,4,806
61,61:7,Vehicle:11,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,42.55766779542793,95.33854009255566,0.5,12,2537
61,61:8,Vehicle:12,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,44.20366079037917,99.25379382743002,0.0,5,503
61,61:8,Vehicle:12,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,44.20366079037917,99.25379382743002,0.5,8,2002
61,61:9,Vehicle:13,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,46.09697921124714,103.25158240055998,0.0,4,1274
61,61:9,Vehicle:13,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,46.09697921124714,103.25158240055998,0.5,6,2201
61,61:11,Vehicle:2,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,13.045894465560986,-5.930465865901768,0.0,46,139553
61,61:11,Vehicle:2,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,13.045894465560986,-5.930465865901768,0.5,69,153197
61,61:12,Vehicle:3,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,12.494819573452785,-23.82843136656022,0.0,28,26615
61,61:12,Vehicle:3,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,12.494819573452785,-23.82843136656022,0.5,36,29556
61,61:13,Vehicle:4,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,14.435898875035837,-65.9267780125996,0.0,20,23156
61,61:13,Vehicle:4,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,14.435898875035837,-65.9267780125996,0.5,27,26700
61,61:14,Vehicle:5,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,16.374621555155745,-79.61886392832433,0.0,18,14175
61,61:14,Vehicle:5,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,16.374621555155745,-79.61886392832433,0.5,21,14478
61,61:15,Vehicle:6,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,27.089486491938416,26.832621716244866,0.0,30,4444
61,61:15,Vehicle:6,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,27.089486491938416,26.832621716244866,0.5,37,6617
61,61:16,Vehicle:7,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,34.04082694336558,33.28837657537339,0.0,22,2159
61,61:16,Vehicle:7,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,34.04082694336558,33.28837657537339,0.5,23,2774
61,61:17,Vehicle:8,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,47.11330387493089,114.04452967372362,0.0,3,956
61,61:17,Vehicle:8,scene_28_24,3102132486,Vehicle-SemiTruck-Cab,47.11330387493089,114.04452967372362,0.5,8,2007
61,61:18,Vehicle:9,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,38.64651711481808,80.73027572217576,0.0,6,439
61,61:18,Vehicle:9,scene_28_24,3102132486,Vehicle-SemiTruck-Trailer,38.64651711481808,80.73027572217576,0.5,9,1681
71,71:0,RoadDebris:1,scene_28_24,3602108636,RoadDebris,37.01040638098546,130.19177012473267,0.0,1,852
71,71:0,RoadDebris:1,scene_28_24,3602108636,RoadDebris,37.01040638098546,130.19177012473267,0.5,3,1182
71,71:1,RoadDebris:2,scene_28_24,3602108636,RoadDebris,38.31372191820286,126.53573858405746,0.0,0,1079
71,71:1,RoadDebris:2,scene_28_24,3602108636,RoadDebris,38.31372191820286,126.53573858405746,0.5,1,1575
71,71:2,RoadObstruction:1,scene_28_24,3602108636,RoadObstruction-Cone,43.4956768236636,111.83594507292189,0.0,0,4
71,71:2,RoadObstruction:1,scene_28_24,3602108636,RoadObstruction-Cone,43.4956768236636,111.83594507292189,0.5,0,209
71,71:3,RoadObstruction:13,scene_28_24,3602108636,RoadObstruction-Cone,19.563342288323174,-69.31040977848026,0.0,0,12
71,71:3,RoadObstruction:13,scene_28_24,3602108636,RoadObstruction-Cone,19.563342288323174,-69.31040977848026,0.5,0,841
71,71:4,RoadObstruction:3,scene_28_24,3602108636,RoadObstruction-Cone,18.208482092453963,-63.797267115645234,0.0,0,8
71,71:4,RoadObstruction:3,scene_28_24,3602108636,RoadObstruction-Cone,18.208482092453963,-63.797267115645234,0.5,0,429
71,71:5,Vehicle:1,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,19.924939234645873,12.379128682762595,0.0,40,43373
71,71:5,Vehicle:1,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,19.924939234645873,12.379128682762595,0.5,45,82043
71,71:6,Vehicle:10,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,40.52612938466784,85.83670619982593,0.0,5,1969
71,71:6,Vehicle:10,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,40.52612938466784,85.83670619982593,0.5,14,4210
71,71:7,Vehicle:11,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,42.371402998801116,90.44452051549258,0.0,5,922
71,71:7,Vehicle:11,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,42.371402998801116,90.44452051549258,0.5,11,2620
71,71:8,Vehicle:12,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,44.14676055616982,94.35239035739383,0.0,3,500
71,71:8,Vehicle:12,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,44.14676055616982,94.35239035739383,0.5,8,1910
71,71:9,Vehicle:13,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,46.007553632739416,98.29701454942962,0.0,7,1423
71,71:9,Vehicle:13,scene_28_24,3602108636,Vehicle-SemiTruck-Trailer,46.007553632739416,98.29701454942962,0.5,10,2371
71,71:11,Vehicle:2,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,12.145725451743667,-13.226834261579697,0.0,47,99705
71,71:11,Vehicle:2,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,12.145725451743667,-13.226834261579697,0.5,69,111013
71,71:12,Vehicle:3,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,11.788159740502124,-32.64487857757948,0.0,38,27112
71,71:12,Vehicle:3,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,11.788159740502124,-32.64487857757948,0.5,40,29804
71,71:13,Vehicle:4,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,14.367711174462405,-75.64227365934175,0.0,20,20981
71,71:13,Vehicle:4,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,14.367711174462405,-75.64227365934175,0.5,26,24741
71,71:14,Vehicle:5,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,16.4951981884597,-88.87295710879013,0.0,15,14901
71,71:14,Vehicle:5,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,16.4951981884597,-88.87295710879013,0.5,20,15554
71,71:15,Vehicle:6,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,26.19387033565502,21.43686437688243,0.0,32,3743
71,71:15,Vehicle:6,scene_28_24,3602108636,Vehicle-SemiTruck-Cab,26.19387033565502,21.43686437688243,0.5,36,7546
