sample_token,annotation_token,instance_token,scene,timestamp,category,range_m,azimuth_deg,margin_m,radar_points,lidar_points
62,62:0,TrafficSign:17,scene_28_18,3200111425,TrafficSign,135.80162691353985,-176.69348033880237,0.0,0,0
62,62:0,TrafficSign:17,scene_28_18,3200111425,TrafficSign,135.80162691353985,-176.69348033880237,0.5,0,7
62,62:1,TrafficSign:18,scene_28_18,3200111425,TrafficSign,140.6032682181344,160.71657799501443,0.0,0,0
62,62:1,TrafficSign:18,scene_28_18,3200111425,TrafficSign,140.6032682181344,160.71657799501443,0.5,0,0
62,62:2,Vehicle:1,scene_28_18,3200111425,Vehicle-Passenger,10.651158935280641,156.09760101214118,0.0,9,670
62,62:2,Vehicle:1,scene_28_18,3200111425,Vehicle-Passenger,10.651158935280641,156.09760101214118,0.5,11,927
62,62:5,Vehicle:2,scene_28_18,3200111425,Vehicle,149.84308075818507,-179.9860295498073,0.0,2,25
62,62:5,Vehicle:2,scene_28_18,3200111425,Vehicle,149.84308075818507,-179.9860295498073,0.5,5,68
62,62:6,Vehicle:3,scene_28_18,3200111425,Vehicle-Passenger,94.20011214871965,0.1869144676252843,0.0,3,21
62,62:6,Vehicle:3,scene_28_18,3200111425,Vehicle-Passenger,94.20011214871965,0.1869144676252843,0.5,4,73
62,62:7,Vehicle:37,scene_28_18,3200111425,Vehicle-SemiTruck-Cab,155.7332881792641,165.8318732375492,0.0,1,2
62,62:7,Vehicle:37,scene_28_18,3200111425,Vehicle-SemiTruck-Cab,155.7332881792641,165.8318732375492,0.5,2,8
62,62:8,Vehicle:38,scene_28_18,3200111425,Vehicle-SemiTruck-Trailer,146.04287619151148,164.89954507266842,0.0,2,36
62,62:8,Vehicle:38,scene_28_18,3200111425,Vehicle-SemiTruck-Trailer,146.04287619151148,164.89954507266842,0.5,7,41
62,62:9,Vehicle:4,scene_28_18,3200111425,Vehicle-Passenger,216.12453530258227,-0.019990333653083257,0.0,2,38
62,62:9,Vehicle:4,scene_28_18,3200111425,Vehicle-Passenger,216.12453530258227,-0.019990333653083257,0.5,2,42
72,72:0,TrafficSign:17,scene_28_18,3700083225,TrafficSign,150.35048049437566,-177.12339872183983,0.0,0,0
72,72:0,TrafficSign:17,scene_28_18,3700083225,TrafficSign,150.35048049437566,-177.12339872183983,0.5,0,5
72,72:1,TrafficSign:18,scene_28_18,3700083225,TrafficSign,154.64624032626259,162.30533811200024,0.0,0,0
72,72:1,TrafficSign:18,scene_28_18,3700083225,TrafficSign,154.64624032626259,162.30533811200024,0.5,0,0
72,72:2,Vehicle:1,scene_28_18,3700083225,Vehicle-Passenger,7.86933114817902,146.64703206016335,0.0,13,605
72,72:2,Vehicle:1,scene_28_18,3700083225,Vehicle-Passenger,7.86933114817902,146.64703206016335,0.5,15,1166
72,72:5,Vehicle:2,scene_28_18,3700083225,Vehicle,148.91381342419794,179.1602076571473,0.0,5,65
72,72:5,Vehicle:2,scene_28_18,3700083225,Vehicle,148.91381342419794,179.1602076571473,0.5,6,65
72,72:6,Vehicle:3,scene_28_18,3700083225,Vehicle-Passenger,96.55042054175593,0.05277391682385841,0.0,4,33
72,72:6,Vehicle:3,scene_28_18,3700083225,Vehicle-Passenger,96.55042054175593,0.05277391682385841,0.5,6,90
72,72:7,Vehicle:37,scene_28_18,3700083225,Vehicle-SemiTruck-Cab,186.41425265704783,167.96688466369645,0.0,0,1
72,72:7,Vehicle:37,scene_28_18,3700083225,Vehicle-SemiTruck-Cab,186.41425265704783,167.96688466369645,0.5,0,1
72,72:8,Vehicle:38,scene_28_18,3700083225,Vehicle-SemiTruck-Trailer,176.50442859807507,167.28667505270062,0.0,1,30
72,72:8,Vehicle:38,scene_28_18,3700083225,Vehicle-SemiTruck-Trailer,176.50442859807507,167.28667505270062,0.5,1,42
72,72:9,Vehicle:4,scene_28_18,3700083225,Vehicle-Passenger,218.2280308922101,-0.13384322489099773,0.0,0,23
72,72:9,Vehicle:4,scene_28_18,3700083225,Vehicle-Passenger,218.2280308922101,-0.13384322489099773,0.5,2,35
82,82:0,TrafficSign:17,scene_28_18,4200065100,TrafficSign,165.05489050300886,-177.34319790059425,0.0,0,0
82,82:0,TrafficSign:17,scene_28_18,4200065100,TrafficSign,165.05489050300886,-177.34319790059425,0.5,0,2
82,82:1,TrafficSign:18,scene_28_18,4200065100,TrafficSign,168.72307821566278,163.78832860469254,0.0,0,0
82,82:1,TrafficSign:18,scene_28_18,4200065100,TrafficSign,168.72307821566278,163.78832860469254,0.5,1,0
82,82:2,Vehicle:1,scene_28_18,4200065100,Vehicle-Passenger,5.478883072269309,129.60513949362124,0.0,5,2107
82,82:2,Vehicle:1,scene_28_18,4200065100,Vehicle-Passenger,5.478883072269309,129.60513949362124,0.5,9,3742
82,82:5,Vehicle:2,scene_28_18,4200065100,Vehicle,147.7462351772507,178.91389450704256,0.0,4,75
82,82:5,Vehicle:2,scene_28_18,4200065100,Vehicle,147.7462351772507,178.91389450704256,0.5,10,75
82,82:6,Vehicle:3,scene_28_18,4200065100,Vehicle-Passenger,98.910678103132,0.03290344064486411,0.0,4,36
82,82:6,Vehicle:3,scene_28_18,4200065100,Vehicle-Passenger,98.910678103132,0.03290344064486411,0.5,9,86
82,82:7,Vehicle:38,scene_28_18,4200065100,Vehicle-SemiTruck-Trailer,207.33274542628195,169.1076881811058,0.0,4,34
82,82:7,Vehicle:38,scene_28_18,4200065100,Vehicle-SemiTruck-Trailer,207.33274542628195,169.1076881811058,0.5,4,42
82,82:8,Vehicle:4,scene_28_18,4200065100,Vehicle-Passenger,219.97539374370163,-0.11932014435849192,0.0,0,47
82,82:8,Vehicle:4,scene_28_18,4200065100,Vehicle-Passenger,219.97539374370163,-0.11932014435849192,0.5,2,61
82,82:9,Vehicle:37,scene_28_18,4200065100,Vehicle-SemiTruck-Cab,217.2707973608132,169.64242380784992,0.0,0,0
82,82:9,Vehicle:37,scene_28_18,4200065100,Vehicle-SemiTruck-Cab,217.2707973608132,169.64242380784992,0.5,0,0
92,92:0,TrafficSign:17,scene_28_18,4700036775,TrafficSign,179.8299509837083,-177.69599330118731,0.0,0,0
92,92:0,TrafficSign:17,scene_28_18,4700036775,TrafficSign,179.8299509837083,-177.69599330118731,0.5,0,0
92,92:1,TrafficSign:18,scene_28_18,4700036775,TrafficSign,182.931295639571,164.88991045725754,0.0,0,0
92,92:1,TrafficSign:18,scene_28_18,4700036775,TrafficSign,182.931295639571,164.88991045725754,0.5,0,1
92,92:2,Vehicle:1,scene_28_18,4700036775,Vehicle-Passenger,4.241382266421513,98.18785702066401,0.0,2,2827
92,92:2,Vehicle:1,scene_28_18,4700036775,Vehicle-Passenger,4.241382266421513,98.18785702066401,0.5,2,6848
92,92:5,Vehicle:2,scene_28_18,4700036775,Vehicle,146.69728753025421,178.81491669735496,0.0,2,137
92,92:5,Vehicle:2,scene_28_18,4700036775,Vehicle,146.69728753025421,178.81491669735496,0.5,8,140
92,92:6,Vehicle:3,scene_28_18,4700036775,Vehicle-Passenger,101.2135989884233,-0.04233900893273935,0.0,3,38
92,92:6,Vehicle:3,scene_28_18,4700036775,Vehicle-Passenger,101.2135989884233,-0.04233900893273935,0.5,9,101
92,92:7,Vehicle:37,scene_28_18,4700036775,Vehicle-SemiTruck-Cab,248.3359483739058,170.74761423620689,0.0,0,3
92,92:7,Vehicle:37,scene_28_18,4700036775,Vehicle-SemiTruck-Cab,248.3359483739058,170.74761423620689,0.5,1,3
92,92:8,Vehicle:38,scene_28_18,4700036775,Vehicle-SemiTruck-Trailer,238.65419293116855,170.32795289205472,0.0,0,32
