sample_token,annotation_token,instance_token,scene,timestamp,category,range_m,azimuth_deg,margin_m,radar_points,lidar_points
73,73:0,RoadObstruction:1,scene_28_1,3672143058,RoadObstruction-Barrel,8.935344746209758,-78.07844174622592,0.0,0,0
73,73:0,RoadObstruction:1,scene_28_1,3672143058,RoadObstruction-Barrel,8.935344746209758,-78.07844174622592,0.5,0,177
73,73:1,RoadObstruction:10,scene_28_1,3672143058,RoadObstruction-Barrel,219.58729332537473,-2.4235541722237004,0.0,0,42
73,73:1,RoadObstruction:10,scene_28_1,3672143058,RoadObstruction-Barrel,219.58729332537473,-2.4235541722237004,0.5,1,45
73,73:2,RoadObstruction:11,scene_28_1,3672143058,RoadObstruction-Barrel,239.4958009809899,-2.599757961705545,0.0,0,21
73,73:2,RoadObstruction:11,scene_28_1,3672143058,RoadObstruction-Barrel,239.4958009809899,-2.599757961705545,0.5,0,24
73,73:3,RoadObstruction:12,scene_28_1,3672143058,RoadObstruction-Barrel,267.35641486220385,-2.2955296368596287,0.0,0,16
73,73:3,RoadObstruction:12,scene_28_1,3672143058,RoadObstruction-Barrel,267.35641486220385,-2.2955296368596287,0.5,0,20
73,73:4,RoadObstruction:13,scene_28_1,3672143058,RoadObstruction-Barrel,285.75116628132866,-2.2246121836564754,0.0,0,18
73,73:4,RoadObstruction:13,scene_28_1,3672143058,RoadObstruction-Barrel,285.75116628132866,-2.2246121836564754,0.5,0,18
73,73:5,RoadObstruction:14,scene_28_1,3672143058,RoadObstruction-Barrel,308.15124176653404,-2.122446516415011,0.0,0,23
73,73:5,RoadObstruction:14,scene_28_1,3672143058,RoadObstruction-Barrel,308.15124176653404,-2.122446516415011,0.5,0,27
73,73:6,RoadObstruction:15,scene_28_1,3672143058,RoadObstruction-Barrel,323.36151165660095,-2.0361831810397804,0.0,0,10
73,73:6,RoadObstruction:15,scene_28_1,3672143058,RoadObstruction-Barrel,323.36151165660095,-2.0361831810397804,0.5,1,12
73,73:7,RoadObstruction:16,scene_28_1,3672143058,RoadObstruction-Barrel,333.9071635131917,-1.9353672509138122,0.0,0,9
73,73:7,RoadObstruction:16,scene_28_1,3672143058,RoadObstruction-Barrel,333.9071635131917,-1.9353672509138122,0.5,0,11
73,73:8,RoadObstruction:17,scene_28_1,3672143058,RoadObstruction-Barrel,351.12394575282144,-1.891381339998817,0.0,0,1
73,73:8,RoadObstruction:17,scene_28_1,3672143058,RoadObstruction-Barrel,351.12394575282144,-1.891381339998817,0.5,0,2
73,73:9,RoadObstruction:18,scene_28_1,3672143058,RoadObstruction-Barrel,365.66298732277824,-1.7770206466082235,0.0,0,10
73,73:9,RoadObstruction:18,scene_28_1,3672143058,RoadObstruction-Barrel,365.66298732277824,-1.7770206466082235,0.5,0,14
73,73:10,RoadObstruction:19,scene_28_1,3672143058,RoadObstruction-Barrel,384.43821444905075,-1.4516445262427748,0.0,0,9
73,73:10,RoadObstruction:19,scene_28_1,3672143058,RoadObstruction-Barrel,384.43821444905075,-1.4516445262427748,0.5,0,13
73,73:11,RoadObstruction:2,scene_28_1,3672143058,RoadObstruction-Barrel,39.32617774547611,-166.65275358136645,0.0,2,104
73,73:11,RoadObstruction:2,scene_28_1,3672143058,RoadObstruction-Barrel,39.32617774547611,-166.65275358136645,0.5,2,147
73,73:12,RoadObstruction:27,scene_28_1,3672143058,RoadObstruction-Barrel,71.84455677465796,-172.23144500542864,0.0,0,64
73,73:12,RoadObstruction:27,scene_28_1,3672143058,RoadObstruction-Barrel,71.84455677465796,-172.23144500542864,0.5,1,80
73,73:13,RoadObstruction:28,scene_28_1,3672143058,RoadObstruction-Barrel,165.2815188379792,2.598984948088164,0.0,0,47
73,73:13,RoadObstruction:28,scene_28_1,3672143058,RoadObstruction-Barrel,165.2815188379792,2.598984948088164,0.5,0,56
73,73:14,RoadObstruction:29,scene_28_1,3672143058,RoadObstruction-Barrel,115.75166858951624,3.947202393005508,0.0,0,83
73,73:14,RoadObstruction:29,scene_28_1,3672143058,RoadObstruction-Barrel,115.75166858951624,3.947202393005508,0.5,2,100
73,73:15,RoadObstruction:3,scene_28_1,3672143058,RoadObstruction-Barrel,41.09951666992784,-11.215300835672439,0.0,1,312
73,73:15,RoadObstruction:3,scene_28_1,3672143058,RoadObstruction-Barrel,41.09951666992784,-11.215300835672439,0.5,5,518
73,73:16,RoadObstruction:30,scene_28_1,3672143058,RoadObstruction-Barrel,67.3396766939541,7.068617320324493,0.0,1,126
73,73:16,RoadObstruction:30,scene_28_1,3672143058,RoadObstruction-Barrel,67.3396766939541,7.068617320324493,0.5,3,236
73,73:17,RoadObstruction:31,scene_28_1,3672143058,RoadObstruction-Barrel,20.34786712545458,25.936892520207884,0.0,0,0
73,73:17,RoadObstruction:31,scene_28_1,3672143058,RoadObstruction-Barrel,20.34786712545458,25.936892520207884,0.5,0,20
73,73:18,RoadObstruction:32,scene_28_1,3672143058,RoadObstruction-Barrel,31.420794508554224,163.13786916174547,0.0,0,144
73,73:18,RoadObstruction:32,scene_28_1,3672143058,RoadObstruction-Barrel,31.420794508554224,163.13786916174547,0.5,2,236
73,73:19,RoadObstruction:35,scene_28_1,3672143058,RoadObstruction-Barrel,170.5845695318913,-176.25134025951326,0.0,0,16
73,73:19,RoadObstruction:35,scene_28_1,3672143058,RoadObstruction-Barrel,170.5845695318913,-176.25134025951326,0.5,0,23
73,73:20,RoadObstruction:36,scene_28_1,3672143058,RoadObstruction-Barrel,235.2249121565687,-176.0070572857798,0.0,0,0
73,73:20,RoadObstruction:36,scene_28_1,3672143058,RoadObstruction-Barrel,235.2249121565687,-176.0070572857798,0.5,0,12
73,73:21,RoadObstruction:37,scene_28_1,3672143058,RoadObstruction-Barrel,156.77172095303683,-175.15603488683666,0.0,0,1
73,73:21,RoadObstruction:37,scene_28_1,3672143058,RoadObstruction-Barrel,156.77172095303683,-175.15603488683666,0.5,0,5
73,73:22,RoadObstruction:38,scene_28_1,3672143058,RoadObstruction-Barrel,154.20857256674623,-174.81011347304567,0.0,0,0
73,73:22,RoadObstruction:38,scene_28_1,3672143058,RoadObstruction-Barrel,154.20857256674623,-174.81011347304567,0.5,0,10
73,73:23,RoadObstruction:4,scene_28_1,3672143058,RoadObstruction-Barrel,73.5080724340153,-6.454357768513382,0.0,0,142
73,73:23,RoadObstruction:4,scene_28_1,3672143058,RoadObstruction-Barrel,73.5080724340153,-6.454357768513382,0.5,4,221
73,73:24,RoadObstruction:5,scene_28_1,3672143058,RoadObstruction-Barrel,106.95295375439912,-4.630208296701272,0.0,0,84
73,73:24,RoadObstruction:5,scene_28_1,3672143058,RoadObstruction-Barrel,106.95295375439912,-4.630208296701272,0.5,2,95
73,73:25,RoadObstruction:6,scene_28_1,3672143058,RoadObstruction-Barrel,122.61656834955241,-4.230058750119282,0.0,0,67
73,73:25,RoadObstruction:6,scene_28_1,3672143058,RoadObstruction-Barrel,122.61656834955241,-4.230058750119282,0.5,2,68
73,73:26,RoadObstruction:7,scene_28_1,3672143058,RoadObstruction-Barrel,156.24782663211823,-3.36957269395533,0.0,0,44
