sample_token,annotation_token,instance_token,scene,timestamp,category,range_m,azimuth_deg,margin_m,radar_points,lidar_points
63,63:0,RoadObstruction:1,scene_28_1,3172004958,RoadObstruction-Barrel,18.492942301079633,-28.143971552050612,0.0,0,19
63,63:0,RoadObstruction:1,scene_28_1,3172004958,RoadObstruction-Barrel,18.492942301079633,-28.143971552050612,0.5,3,183
63,63:1,RoadObstruction:10,scene_28_1,3172004958,RoadObstruction-Barrel,234.2863396354033,-2.3911631110286296,0.0,0,0
63,63:1,RoadObstruction:10,scene_28_1,3172004958,RoadObstruction-Barrel,234.2863396354033,-2.3911631110286296,0.5,0,0
63,63:2,RoadObstruction:11,scene_28_1,3172004958,RoadObstruction-Barrel,254.20462152746683,-2.572593908333692,0.0,0,0
63,63:2,RoadObstruction:11,scene_28_1,3172004958,RoadObstruction-Barrel,254.20462152746683,-2.572593908333692,0.5,0,17
63,63:3,RoadObstruction:12,scene_28_1,3172004958,RoadObstruction-Barrel,281.9727041672393,-2.28931717041081,0.0,0,0
63,63:3,RoadObstruction:12,scene_28_1,3172004958,RoadObstruction-Barrel,281.9727041672393,-2.28931717041081,0.5,0,1
63,63:4,RoadObstruction:13,scene_28_1,3172004958,RoadObstruction-Barrel,300.4352987438673,-2.2253413195987664,0.0,0,0
63,63:4,RoadObstruction:13,scene_28_1,3172004958,RoadObstruction-Barrel,300.4352987438673,-2.2253413195987664,0.5,0,13
63,63:5,RoadObstruction:14,scene_28_1,3172004958,RoadObstruction-Barrel,322.87135397301444,-2.124878035045298,0.0,0,0
63,63:5,RoadObstruction:14,scene_28_1,3172004958,RoadObstruction-Barrel,322.87135397301444,-2.124878035045298,0.5,0,0
63,63:6,RoadObstruction:15,scene_28_1,3172004958,RoadObstruction-Barrel,337.69414111401437,-2.059469429124886,0.0,0,0
63,63:6,RoadObstruction:15,scene_28_1,3172004958,RoadObstruction-Barrel,337.69414111401437,-2.059469429124886,0.5,0,6
63,63:7,RoadObstruction:16,scene_28_1,3172004958,RoadObstruction-Barrel,348.6549647110621,-1.954398849325216,0.0,0,0
63,63:7,RoadObstruction:16,scene_28_1,3172004958,RoadObstruction-Barrel,348.6549647110621,-1.954398849325216,0.5,0,3
63,63:8,RoadObstruction:17,scene_28_1,3172004958,RoadObstruction-Barrel,365.69379788681704,-1.9209679722646291,0.0,0,0
63,63:8,RoadObstruction:17,scene_28_1,3172004958,RoadObstruction-Barrel,365.69379788681704,-1.9209679722646291,0.5,0,2
63,63:9,RoadObstruction:18,scene_28_1,3172004958,RoadObstruction-Barrel,380.36656863976515,-1.8151884109085066,0.0,0,0
63,63:9,RoadObstruction:18,scene_28_1,3172004958,RoadObstruction-Barrel,380.36656863976515,-1.8151884109085066,0.5,0,19
63,63:10,RoadObstruction:19,scene_28_1,3172004958,RoadObstruction-Barrel,399.0340624161176,-1.4971577237363773,0.0,0,0
63,63:10,RoadObstruction:19,scene_28_1,3172004958,RoadObstruction-Barrel,399.0340624161176,-1.4971577237363773,0.5,0,0
63,63:11,RoadObstruction:2,scene_28_1,3172004958,RoadObstruction-Barrel,25.2812726259945,-159.2899016744439,0.0,0,25
63,63:11,RoadObstruction:2,scene_28_1,3172004958,RoadObstruction-Barrel,25.2812726259945,-159.2899016744439,0.5,1,339
63,63:12,RoadObstruction:27,scene_28_1,3172004958,RoadObstruction-Barrel,57.56474711083592,-170.40539553082937,0.0,0,2
63,63:12,RoadObstruction:27,scene_28_1,3172004958,RoadObstruction-Barrel,57.56474711083592,-170.40539553082937,0.5,0,43
63,63:13,RoadObstruction:28,scene_28_1,3172004958,RoadObstruction-Barrel,179.92105656400727,2.259448615668273,0.0,0,1
63,63:13,RoadObstruction:28,scene_28_1,3172004958,RoadObstruction-Barrel,179.92105656400727,2.259448615668273,0.5,1,40
63,63:14,RoadObstruction:29,scene_28_1,3172004958,RoadObstruction-Barrel,130.3552440322612,3.373487044301969,0.0,0,0
63,63:14,RoadObstruction:29,scene_28_1,3172004958,RoadObstruction-Barrel,130.3552440322612,3.373487044301969,0.5,1,61
63,63:15,RoadObstruction:3,scene_28_1,3172004958,RoadObstruction-Barrel,55.56581826198089,-8.43528711809161,0.0,0,2
63,63:15,RoadObstruction:3,scene_28_1,3172004958,RoadObstruction-Barrel,55.56581826198089,-8.43528711809161,0.5,2,104
63,63:16,RoadObstruction:30,scene_28_1,3172004958,RoadObstruction-Barrel,81.88995930586364,5.651101561082863,0.0,0,5
63,63:16,RoadObstruction:30,scene_28_1,3172004958,RoadObstruction-Barrel,81.88995930586364,5.651101561082863,0.5,2,106
63,63:17,RoadObstruction:32,scene_28_1,3172004958,RoadObstruction-Barrel,17.92459717404338,149.69014678801085,0.0,0,2
63,63:17,RoadObstruction:32,scene_28_1,3172004958,RoadObstruction-Barrel,17.92459717404338,149.69014678801085,0.5,2,849
63,63:18,RoadObstruction:33,scene_28_1,3172004958,RoadObstruction-Barrel,63.56554070207243,171.63758334019178,0.0,0,0
63,63:18,RoadObstruction:33,scene_28_1,3172004958,RoadObstruction-Barrel,63.56554070207243,171.63758334019178,0.5,1,63
63,63:19,RoadObstruction:35,scene_28_1,3172004958,RoadObstruction-Barrel,156.08838472829498,-176.01350072584418,0.0,0,2
63,63:19,RoadObstruction:35,scene_28_1,3172004958,RoadObstruction-Barrel,156.08838472829498,-176.01350072584418,0.5,0,51
63,63:20,RoadObstruction:36,scene_28_1,3172004958,RoadObstruction-Barrel,220.6156183212887,-175.82552855527973,0.0,0,0
63,63:20,RoadObstruction:36,scene_28_1,3172004958,RoadObstruction-Barrel,220.6156183212887,-175.82552855527973,0.5,0,7
63,63:21,RoadObstruction:37,scene_28_1,3172004958,RoadObstruction-Barrel,141.84854939795355,-174.69989342002128,0.0,0,1
63,63:21,RoadObstruction:37,scene_28_1,3172004958,RoadObstruction-Barrel,141.84854939795355,-174.69989342002128,0.5,0,10
63,63:22,RoadObstruction:38,scene_28_1,3172004958,RoadObstruction-Barrel,139.29766364793406,-174.32888833152901,0.0,0,14
63,63:22,RoadObstruction:38,scene_28_1,3172004958,RoadObstruction-Barrel,139.29766364793406,-174.32888833152901,0.5,0,29
63,63:23,RoadObstruction:4,scene_28_1,3172004958,RoadObstruction-Barrel,88.08734150002375,-5.528461566688167,0.0,0,1
63,63:23,RoadObstruction:4,scene_28_1,3172004958,RoadObstruction-Barrel,88.08734150002375,-5.528461566688167,0.5,2,51
63,63:24,RoadObstruction:5,scene_28_1,3172004958,RoadObstruction-Barrel,121.58155853543968,-4.209160147492996,0.0,0,0
63,63:24,RoadObstruction:5,scene_28_1,3172004958,RoadObstruction-Barrel,121.58155853543968,-4.209160147492996,0.5,1,27
63,63:25,RoadObstruction:6,scene_28_1,3172004958,RoadObstruction-Barrel,137.16211401773725,-3.910003470760263,0.0,0,0
63,63:25,RoadObstruction:6,scene_28_1,3172004958,RoadObstruction-Barrel,137.16211401773725,-3.910003470760263,0.5,1,53
63,63:26,RoadObstruction:7,scene_28_1,3172004958,RoadObstruction-Barrel,170.90966852921346,-3.1975519197767963,0.0,0,0
63,63:26,RoadObstruction:7,scene_28_1,3172004958,RoadObstruction-Barrel,170.90966852921346,-3.1975519197767963,0.5,0,15
63,63:27,RoadObstruction:8,scene_28_1,3172004958,RoadObstruction-Barrel,183.92729897868364,-3.0488954759824747,0.0,0,0
63,63:27,RoadObstruction:8,scene_28_1,3172004958,RoadObstruction-Barrel,183.92729897868364,-3.0488954759824747,0.5,0,23
63,63:28,RoadObstruction:9,scene_28_1,3172004958,RoadObstruction-Barrel,214.68235582386174,-2.627964216381264,0.0,0,1
63,63:28,RoadObstruction:9,scene_28_1,3172004958,RoadObstruction-Barrel,214.68235582386174,-2.627964216381264,0.5,0,20
63,63:29,TrafficSign:1,scene_28_1,3172004958,TrafficSign,193.65835267121804,-3.1689301535455185,0.0,0,0
63,63:29,TrafficSign:1,scene_28_1,3172004958,TrafficSign,193.65835267121804,-3.1689301535455185,0.5,0,2
63,63:30,TrafficSign:2,scene_28_1,3172004958,TrafficSign,323.81138975349904,-2.3468137314995885,0.0,0,0
63,63:30,TrafficSign:2,scene_28_1,3172004958,TrafficSign,323.81138975349904,-2.3468137314995885,0.5,0,7
63,63:31,TrafficSign:3,scene_28_1,3172004958,TrafficSign,302.55242387539806,3.0139673047461817,0.0,0,2
63,63:31,TrafficSign:3,scene_28_1,3172004958,TrafficSign,302.55242387539806,3.0139673047461817,0.5,0,4
63,63:32,TrafficSign:6,scene_28_1,3172004958,TrafficSign,190.26993444788417,-175.65619228428753,0.0,0,0
63,63:32,TrafficSign:6,scene_28_1,3172004958,TrafficSign,190.26993444788417,-175.65619228428753,0.5,0,7
63,63:33,Vehicle:1,scene_28_1,3172004958,Vehicle-SemiTruck-Trailer,206.33101224091237,0.6564404659553688,0.0,3,47
63,63:33,Vehicle:1,scene_28_1,3172004958,Vehicle-SemiTruck-Trailer,206.33101224091237,0.6564404659553688,0.5,8,276
63,63:34,Vehicle:12,scene_28_1,3172004958,Vehicle-Passenger,300.11902983962705,-0.8470589779868111,0.0,1,4
63,63:34,Vehicle:12,scene_28_1,3172004958,Vehicle-Passenger,300.11902983962705,-0.8470589779868111,0.5,1,9
63,63:35,Vehicle:13,scene_28_1,3172004958,Vehicle-SingleUnitTruck,319.4434577500605,0.26660801571416365,0.0,0,27
